style,colour,qty,avg_price,net_$
SPKBOT0024,Bone,7,49.69,347.87
118120,Multi,7,49.0,343.0
116209E,ClassicNav,7,49.0,343.0
207281,Navy,7,47.71,333.99
SPKTPO112,Lilac,7,40.57,283.99
SPKONS0039,Blue/Multi,7,39.85,278.99
SPKONS0069,Pink,7,41.66,274.98
118399,Navy Multi,7,39.0,273.0
207281,Lagoon,7,39.0,273.0
SPKTP0056,White,7,36.99,258.99
SPKTP0103,Wht/Gr Mel,7,33.88,246.96
207402,Surf Blue,7,34.85,243.99
SPKONS0060,Rose Quart,7,33.71,235.97
119250,White,7,33.42,233.99
SPKBOT0041,Multi Whte,7,30.42,213.0
SPKACS0009,Red/White,7,30.19,208.99
700483,Olive,7,29.0,203.0
SPKDRS0040,Caramel,7,21.85,153.0
SPKBOT0031,Sunburst,7,19.0,133.0
207590,Navy,6,499.99,2999.94
118583,Navy,6,379.99,2159.94
119744,Belle Blue,6,329.99,1979.94
119210,Pearl,6,337.26,1898.16
119644,Canvas,6,299.99,1799.94
118664,Sapphire,6,284.49,1706.97
118545,ClassicNav,6,300.24,1601.96
207743,Stone,6,250.71,1504.3
118680,Multi,6,249.99,1499.94
207808,Raw Wash,6,249.99,1499.94
118466,Multi,6,241.65,1449.94
118530,Navy,6,229.99,1379.94
118649,Denim,6,219.66,1317.96
118876,Chocolate,6,199.99,1199.94
118876,Camel Mel,6,199.99,1199.94
119529,Belle Blue,6,199.99,1199.94
118715,Blue/Multi,6,191.65,1149.94
119796,Orange/Wht,6,192.49,1139.94
118752,Navy/Whit,6,191.11,1128.95
118650,Multi,6,184.82,1108.95
118736,Winter Wht,6,195.58,1104.72
118649,Sapphire,6,208.82,1088.28
119433,Blue/Multi,6,184.99,1079.94
119055,Viola,6,169.99,1019.94
119034,Azure,6,164.49,986.97
207871,Latte,6,159.99,959.94
119408,Yellow,6,156.32,937.95
119325,Pl Blue,6,155.82,934.95
119676,Navy,6,157.24,917.94
118350,Multi,6,149.99,899.94
119450,Navy,6,149.99,899.94
207810,Latte,6,149.99,899.94
119510,Tan/White,6,154.74,897.96
118383,Multi Whte,6,134.37,876.97
206531,Steel Blue,6,144.49,866.97
118602,Denim,6,143.74,862.44
119278,Khaki,6,143.74,862.44
118592,Cobalt,6,143.7,862.2
207821,Forest,6,139.99,839.94
118909,Navy/Whit,6,122.24,819.94
119388,Navy/Whit,6,144.49,815.98
119487,Tan,6,141.31,813.15
207853,Brown Mult,6,129.99,779.94
207867,Dutch Blue,6,129.99,779.94
517765,Black,6,129.99,779.94
517765,Ivory,6,129.99,779.94
207573,Grey Mel,6,129.49,776.97
116295,Emerald,6,128.32,769.94
207795,Navy,6,129.86,758.95
119122,Orange,6,132.24,757.96
119176,Navy,6,124.66,747.96
118285,ClassicNav,6,121.32,727.96
118413,Navy/Whit,6,121.16,726.97
118817,Blue/White,6,126.51,712.16
119628,Navy,6,103.36,708.95
118336,White,6,117.82,706.97
118498,Navy,6,116.49,698.95
115817,Mid Wash,6,109.59,697.96
207556,Dk Grey,6,117.39,695.98
207780,Blue/Multi,6,110.87,665.25
118390,Red Multi,6,125.62,664.99
118770,Navy/Whit,6,109.19,655.19
119089,White,6,121.87,654.99
119356,Peacock,6,113.05,644.45
207268G1,Punch,6,109.86,638.95
207760,Navy Multi,6,104.12,634.99
118682,Whit/Navy,6,105.07,630.44
118434,Raspberry,6,115.86,626.97
207489,Multi Whte,6,110.68,625.46
117724,Lagoon,6,112.42,608.2
118908,Navy/Whit,6,99.99,599.94
207477,Lagoon,6,99.49,596.97
207424,Multi,6,91.74,575.98
207428,Multi,6,94.16,564.99
119702,Tan,6,93.15,558.95
117533,Turquoise,6,90.83,544.99
207145,Navy,6,89.66,537.96
206909G1,Black,6,88.49,530.99
116209,Reef,6,87.32,523.95
116209,Melon,6,86.49,518.95
207425,Delft Blue,6,86.46,518.78
119702,White,6,86.32,517.96
113032,Emerald,6,90.89,508.95
119829,Navy/Whit,6,84.82,508.95
207566,Dk Grey,6,85.0,504.0
116209,Emerald,6,87.36,498.95
118379,Pink,6,82.33,494.0
118364,Pink/White,6,82.63,476.97
207515,Lilac,6,79.33,475.98
207302,Blue,6,77.75,464.0
118133,Whit/Green,6,75.82,454.97
118551,Lagoon,6,74.49,446.97
118263,Regatta,6,69.0,414.0
SPKJAC0035,Pink,6,67.49,404.99
SPKJAC0027,Brown,6,65.83,394.99
118263,White,6,84.24,394.0
118367,Blue/Multi,6,65.33,391.98
207637,Grapefruit,6,63.54,381.28
118152,Melon,6,63.15,378.95
119697,Khaki,6,59.99,359.94
207143,MountBlue,6,59.33,355.98
206908,Ink Mel,6,57.82,346.97
207281,Blue,6,54.33,325.98
118917,Navy Multi,6,54.19,325.19
207494,Jungle,6,54.16,324.99
117256,Purp/Whit,6,53.99,323.95
517725,Utility,6,49.99,299.94
207589,Blue/Multi,6,44.46,297.74
117644,Blue,6,49.0,294.0
118067,Navy,6,49.0,294.0
118483,Raspberry,6,49.0,294.0
118685,White,6,59.24,294.0
118698,Blue Wash,6,65.19,294.0
207377,Bluestone,6,47.36,284.2
118336,Red,6,42.33,254.0
SPKTP0100,Green,6,42.33,254.0
SPKONS0020,Chambray,6,42.33,254.0
SPKONS0063,WhiMulti,6,43.12,244.99
SPKTP0050,White,6,35.99,215.98
SPKTP0060,Multi,6,30.03,180.18
SPKBOT0031,Pink/Brow,6,18.36,110.2
119694,Wine,5,499.99,2499.95
118763,Red,5,486.83,2328.96
119812,Navy,5,449.99,2249.95
119687,Mink,5,399.99,1999.95
119707,Sage,5,349.99,1749.95
119711,Canvas,5,299.99,1499.95
119213,Navy,5,244.9,1499.95
119724,Midnight,5,287.99,1439.95
118457,White,5,210.33,1256.98
119201,Navy/Whit,5,249.99,1249.95
119211,Pearl,5,249.99,1249.95
119562,Whit/Navy,5,239.99,1199.95
207442,Navy,5,203.63,1165.99
119320,String,5,213.85,1158.96
118426,Cobalt,5,229.99,1149.95
119868,Pink Multi,5,229.99,1149.95
118530,Dusty Pink,5,218.49,1092.45
118552,Navy,5,199.99,999.95
119720,Khaki,5,199.99,999.95
119720,Chalk,5,199.99,999.95
119791,Grey,5,199.99,999.95
119842,Chalk,5,199.99,999.95
119714,Ice Blue,5,199.99,999.95
118467,White,5,191.99,959.95
207852,Navy,5,179.99,899.95
207817,Toffee,5,179.99,899.95
115359,Belle Blue,5,169.99,849.95
119811,Milk,5,163.8,849.95
119866,Multi,5,169.99,849.95
119809,Blue Wash,5,169.99,849.95
119854,Ice Blue,5,163.19,815.95
207871,Navy,5,159.99,799.95
207781,Navy,5,159.99,799.95
207828,Navy,5,159.99,799.95
118806,Tan,5,157.0,785.0
118895,Sand,5,155.63,778.17
119728,Camel,5,159.06,773.45
119664,Whit/Navy,5,149.99,749.95
207692,Khaki,5,149.99,749.95
118631,White,5,148.46,738.17
207810,Black,5,146.65,719.95
207573,Sky Blue,5,143.39,716.96
207611,Navy Multi,5,139.99,699.95
118532,Stripe,5,133.59,667.97
115453,Candy,5,133.39,666.98
115179,Lt Olive,5,131.79,658.96
207870,Blue/Char,5,129.99,649.95
207806,Cobalt,5,129.99,649.95
207826,Navy,5,129.99,649.95
207819,Khaki,5,129.99,649.95
118716,Navy/Whit,5,135.56,648.96
118903,Multi Whte,5,120.21,643.96
116295,Brt Pink,5,127.79,638.96
207803,Smoke Blue,5,124.84,613.95
207268G1,Chambray,5,119.99,599.95
517741,Navy Multi,5,119.99,599.95
207726,White Mult,5,119.79,598.96
120024,Black,5,119.59,597.95
117580,White,5,119.39,596.98
118372,White,5,119.39,596.96
207650,Navy,5,142.28,595.99
118372,Celery,5,122.56,577.97
118286,Melon,5,126.43,577.97
117941,Winter Wht,5,113.19,565.99
118388,Pink Multi,5,113.19,565.99
119500,Pink Multi,5,109.99,549.95
207496,Pebble,5,109.59,547.97
206637,Brown,5,109.19,545.99
118373,Navy Multi,5,240.35,544.01
207524,Navy Multi,5,107.39,536.98
118214,White,5,107.19,535.99
118159,Melon,5,105.19,525.98
115179,Cobalt,5,101.59,507.97
118036,Campari,5,94.85,505.99
119668,Navy,5,99.99,499.95
700498,Navy,5,99.99,499.95
517783,Chocolate,5,99.99,499.95
118156,Terracotta,5,99.39,496.98
118699,Blue/Multi,5,127.85,495.0
118119,Whit/Green,5,97.59,487.97
207441,Blue/Multi,5,97.39,486.98
207395,Red Multi,5,92.14,486.98
118043,Ivory/Red,5,97.19,485.99
207465,Melon,5,97.19,485.99
118344,Navy,5,95.99,479.95
119444,Navy/Whit,5,95.99,479.95
118693,White,5,95.39,476.98
SPKDRS0030,Anti Blue,5,93.59,467.97
119702,Khaki,5,95.43,458.96
517757,Navy Multi,5,89.99,449.97
119855,Ivory/Blue,5,89.99,449.95
119859,Multi,5,89.99,449.95
118529,Cerise,5,89.19,445.99
113032,Khaki,5,87.79,438.96
207145,Ocean,5,87.59,437.97
517738,Green,5,85.0,425.0
118444,Navy,5,86.13,422.95
207491,Hessian,5,87.84,414.95
206726,Mint,5,86.99,408.96
118381,Whit/Navy,5,79.99,399.95
206549,Slate,5,79.0,395.0
116209,Red,5,69.9,391.32
115671,Navy,5,76.79,383.95
118670,White,5,73.79,368.96
118670,Violet,5,73.79,368.96
118016,Sage,5,69.19,345.99
700519,Navy,5,67.19,335.99
207452,White,5,65.19,325.99
119697,Viola,5,59.99,299.95
117929,Camel,5,59.0,295.0
118246,Navy/Whit,5,54.85,285.99
118916,Lagoon,5,51.71,258.55
207400,Navy Multi,5,51.19,255.99
118845,Whit/Blue,5,55.62,251.96
SPKTP0076,Aqua,5,49.99,249.97
118067,Blue,5,49.0,245.0
118385,Multi Whte,5,62.55,245.0
207415,White,5,49.0,245.0
115522,Black,5,44.49,237.97
SPKTP0054,Multi Whte,5,52.42,236.98
SPKJAC0030,Tan,5,37.57,205.0
119250,Yellow,5,34.16,175.99
SPKONS0030,Ivory,5,34.66,173.3
SPKTP0101,Green,5,33.0,165.0
SPKACS0019,Multi,5,31.39,156.98
118275,White,5,31.19,155.99
115522,Navy,5,29.0,145.0
700484,Natural,5,29.0,145.0
SPKBOT0052,Caramel,5,27.0,135.0
SPKTP0049,Blue/Multi,5,27.0,135.0
SPKBOT0057,Aqua,5,26.77,125.0
SPKONS0043,Pink Multi,5,21.84,109.2
SPKBOT0031,Pink Multi,5,18.45,91.2
SPKBOT0029,Seafoam,5,16.0,80.0
SPKBOT0030,Seafoam,5,14.6,73.0
517780,Multi,5,11.4,57.02
119693,Camel,4,499.99,1999.96
207848,Navy,4,449.99,1799.96
119574,Tan,4,399.99,1599.96
207586,French Nvy,4,349.49,1397.98
118198,Green Mult,4,314.74,1258.97
119220,Green Mult,4,299.99,1199.96
119724,Grey Marle,4,299.99,1199.96
119817,Midnight,4,299.99,1199.96
120004,Mink,4,299.99,1199.96
118426,Turquoise,4,249.99,999.96
119857,Dusty Pink,4,249.99,999.96
119718,Multi,4,249.99,999.96
119818,Chalk,4,249.99,999.96
119562,Navy/Whit,4,243.74,949.96
119802,Soft Lilac,4,229.99,919.96
119771,Winter Wht,4,218.49,850.96
118876,Pink Mel,4,199.99,799.96
119967,Multi,4,199.99,799.96
119529,Camel,4,199.99,799.96
119839,Ivory/Blk,4,199.99,799.96
120080,Navy,4,199.99,799.96
207868,WhiMulti,4,199.99,799.96
207818,Forest,4,187.49,749.96
118876,Viola,4,184.99,739.96
118572G1,Black,4,179.99,719.96
207805,Dk Khaki,4,179.99,719.96
207380,Brown,4,179.0,716.0
119834,Ivory/Brow,4,183.15,698.97
117176,Blue Wash,4,169.99,679.96
119856,Lt Wash,4,169.99,679.96
206549,Khaki,4,159.99,639.96
207828,Fig,4,159.99,639.96
207828,Black,4,159.99,639.96
207805,Lapis,4,164.82,628.96
118864,White,4,126.49,608.97
119800,Viola,4,149.99,599.96
119761,Charcoal,4,149.99,599.96
119838,Blue/White,4,149.99,599.96
118866,Blue/Multi,4,220.02,560.2
118241,Multi Whte,4,139.99,559.96
207110,Roy Purple,4,129.99,519.96
207851,Khaki Mel,4,129.99,519.96
207844,Navy,4,129.99,519.96
207815,Indigo,4,129.99,519.96
118446,Blue/White,4,127.49,509.96
118379,White,4,111.32,509.96
115359,Campari,4,124.49,497.98
207269,White,4,124.36,497.46
207856,WhiMulti,4,123.49,493.96
207267,Navy,4,104.49,448.97
119557,White,4,110.54,442.18
207823,Milk,4,109.99,439.96
207472,Punch,4,109.74,438.97
119475,White,4,119.66,437.98
207587,Indigo/Whi,4,106.99,427.98
116284,Pink,4,124.79,409.98
700498,Chocolate,4,99.99,399.96
517766,Tan,4,99.99,399.96
517727,Pink Multi,4,99.49,397.98
119175,Ecru,4,99.0,396.0
207650,Ecru,4,99.0,396.0
115880,Black,4,97.62,390.48
SPKJAC0005,Stone,4,95.09,380.38
118899,Multi Whte,4,94.24,376.99
207332,White,4,95.99,366.99
118444,String,4,89.99,359.96
517757,Pink Multi,4,88.74,354.99
115881,Deep Indig,4,88.24,352.98
517733,Multi,4,86.74,346.99
207392,Lagoon,4,81.99,327.99
115359E,Black,4,79.0,316.0
119763,Orange/Wht,4,61.16,308.97
118281,WhiMulti,4,74.0,296.0
207269G1,Red,4,92.03,292.24
118111,Blue/White,4,64.49,288.97
207399,Red Multi,4,60.99,287.98
118110,Multi Whte,4,61.82,272.97
118016,Navy,4,66.74,266.99
118838,Salsa,4,64.49,257.98
207143,Oatmeal,4,62.99,251.98
207135G1,Navy,4,59.99,239.96
118685,Raspberry,4,59.24,236.99
207118,Sky Blue,4,59.24,236.99
115356,Cappuccino,4,56.5,226.0
207135,Black,4,54.74,218.97
207135,Delft Blue,4,52.11,218.97
700520,Pink,4,49.99,199.96
700504,Red,4,49.99,199.96
700504,Tan,4,49.99,199.96
700504,Navy,4,49.99,199.96
700504,Forest,4,49.99,199.96
700504,Brt Blue,4,49.99,199.96
700504,Whit/Navy,4,49.99,199.96
700496,Navy,4,49.99,199.96
SPKTOY0018,Multi,4,49.95,199.8
206531,Bluestone,4,47.65,190.6
118444,Violet,4,48.03,190.19
BOOK5,Multi,4,44.74,178.97
SPKTP0105,Check,4,44.49,177.98
SPKTOY0027,Beige,4,42.95,171.8
700496,Sage,4,39.49,157.98
700483,Tan,4,39.0,156.0
SPKONS0030,Lt Blue,4,36.5,146.0
700485,Black,4,31.5,126.0
SPKONS0027,Ivory,4,31.5,126.0
700496,Charco Mel,4,29.0,116.0
SPKTP0070,Pl Blue,4,19.0,76.0
SPKONS0059,Pink/Brow,4,19.0,76.0
SPKBOT0030,Ivory,4,17.25,69.0
207865,Brow/Nat,3,449.99,1349.97
118926,Black,3,249.99,749.97
119850,Khaki/Wht,3,249.99,749.97
119688,Mink,3,249.99,749.97
207811,Navy,3,239.99,699.97
119793,Blue/Multi,3,199.99,599.97
119565,Winter Wht,3,199.99,599.97
207818,Navy Mel,3,199.99,599.97
207817,Grey Mel,3,179.99,539.97
120115,Multi,3,175.99,527.97
119844,Denim M Wa,3,169.99,509.97
119845,Navy/Whit,3,169.99,509.97
118257,Whit/Green,3,166.32,498.98
119556,Navy,3,196.43,482.19
207732,Ind Wash,3,159.99,479.97
207827,Ice Blue,3,159.99,479.97
207827,Dk Khaki,3,159.99,479.97
118238,Tan,3,159.66,478.98
115179,Emerald,3,149.99,449.97
119761,Black,3,149.99,449.97
119735,Multi,3,149.99,449.97
119587,Green,3,149.99,449.97
117989,Navy,3,149.0,447.0
207388,Navy,3,149.0,447.0
119162,Green Mult,3,145.06,435.18
207922,White,3,129.99,389.97
207797,Fig,3,129.99,389.97
207819,Navy,3,129.99,389.97
517763,Natural,3,129.0,387.0
118264,Blue/Multi,3,126.32,378.98
115179,Melon,3,126.32,378.98
119404,Peacock,3,115.39,378.98
118159,Turquoise,3,125.49,376.48
119663,Khaki/Wht,3,119.99,359.97
517748,Green,3,119.99,359.97
116295,Cobalt,3,118.99,356.97
207408,Blue/Multi,3,112.99,338.98
118193,Blue/White,3,112.66,337.99
207823,Navy,3,109.99,329.97
118319,Bone,3,109.33,327.99
118188,Navy/Ivory,3,105.66,316.98
517799,Red,3,102.99,308.98
118285,Melon,3,102.66,307.99
118412,Ivory/Mult,3,102.66,307.99
118348,Ivory/Mult,3,99.99,299.97
116209,Chocolate,3,99.99,299.97
700605,Navy Multi,3,99.99,299.97
517703,Navy,3,99.99,299.97
118497,Ivory/Navy,3,99.33,297.99
118398,Navy Multi,3,99.0,297.0
517738,Black/Ivo,3,96.66,289.99
517741,Multi,3,92.66,277.99
117893,Brick,3,92.33,277.0
118632,Navy,3,89.99,269.97
517751,Brown,3,85.0,255.0
118179,Navy,3,83.99,251.97
117929,Navy,3,79.0,237.0
115359E,ClassicNav,3,79.0,237.0
517788,Multi,3,79.0,237.0
118646,Red/White,3,73.73,221.2
SPKBOT0077,Stone,3,75.79,218.98
117893,Green,3,72.33,217.0
116295,Melon,3,72.33,217.0
118408,Melon,3,69.66,208.98
206549,Lagoon,3,69.0,207.0
SPKJAC0015,Beige,3,66.43,199.3
207143,Lagoon,3,66.32,198.98
118845,Wht/Gr Mel,3,59.99,179.97
119750,Khaki/Wht,3,59.99,179.97
206866,Wash Black,3,59.0,177.0
117610,Red,3,54.33,163.0
700495,Navy,3,49.99,149.97
700495G1,Forest,3,49.99,149.97
117731,Navy,3,49.0,147.0
115783,Black,3,49.0,147.0
117134,White,3,49.0,147.0
207353,Ocean,3,49.0,147.0
206638,Navy,3,49.0,147.0
517764,Natural,3,67.19,136.01
700495,Sage,3,42.99,128.98
700495,Bnt Orange,3,42.99,128.98
700495,Charco Mel,3,42.99,128.98
700496,Brt Blue,3,42.99,128.98
118152,Tan,3,40.73,122.19
114934G1,Black,3,39.0,117.0
SPKONS0030,Rose Quart,3,39.0,117.0
SPKJAC0029,Almond,3,25.66,77.0
517805,Navy,3,22.66,67.99
517824,Multi,3,19.99,59.97
SPKBOT0031,Aqua,3,19.0,57.0
700614,Multi,3,13.33,40.0
SPKTP0041,Ivory/Brow,3,13.0,39.0
SPKTP0017,Ivory/Toff,3,13.0,39.0
700621,Pink Multi,3,0.0,0.01
700614,Pink Multi,3,0.0,0.01
700621,Blue/Multi,3,0.0,0.0
700494,Brown,2,499.99,999.98
119841,Dusty Pink,2,399.99,799.98
119622,Navy,2,369.99,739.98
119810,Oatmeal,2,349.99,699.98
119707,Dk Char,2,349.99,699.98
207586,Limestone,2,349.49,698.99
119745,Wine,2,299.99,599.98
120001,Charcoal,2,299.99,599.98
120003,Navy,2,299.99,599.98
118243,Multi Whte,2,299.49,598.99
119810,Camel,2,323.74,594.98
118202,Terracotta,2,259.49,518.99
119701,Black,2,249.99,499.98
119808,Navy,2,249.99,499.98
119849,Mink,2,249.99,499.98
119868,Black,2,229.99,459.98
119559,Avocado,2,229.99,459.98
118315,Pinot,2,224.99,449.98
120130,Grey/Multi,2,224.99,449.98
119649,Gold,2,239.57,437.48
119441,Whit/Kha,2,149.86,400.97
118164,Navy,2,199.99,399.98
119720,Lilac,2,199.99,399.98
119851,Charcoal,2,199.99,399.98
119737,Pink Multi,2,199.99,399.98
118215,Pinot,2,141.99,369.98
119742,Black/Whit,2,179.99,359.98
207965,Blue/Multi,2,179.99,359.98
207817,Navy Mel,2,179.99,359.98
119865,Wash Black,2,169.99,339.98
119846,Navy/Whit,2,169.99,339.98
119554,Grape,2,166.37,332.74
207827,Navy,2,159.99,319.98
207827,Charco Mel,2,159.99,319.98
118988,Navy Multi,2,159.0,318.0
119535,Blue Wash,2,152.99,305.98
118261,Blue/Multi,2,149.49,298.99
118215,White,2,149.49,298.99
207834,Khaki,2,139.99,279.98
207834,Burgundy,2,139.99,279.98
115453E,Navy Multi,2,139.49,278.99
119610,Gold,2,142.49,269.98
207269,Navy,2,134.99,269.98
113630,White,2,129.99,259.98
115358,Coast,2,129.99,259.98
120024,Navy,2,129.99,259.98
115359,Regatta,2,124.49,248.99
115359,Dk Khaki,2,124.49,248.99
517792,Red Multi,2,119.99,239.98
517793,Multi,2,119.99,239.98
517785,Navy/Ivory,2,119.99,239.98
517748,Multi,2,119.99,239.98
517799,Tan,2,119.99,239.98
517799,ClassicNav,2,119.99,239.98
117533,Blossom,2,114.49,228.99
118710,Navy,2,109.0,218.0
118988,Lavender,2,229.24,217.01
207352,White,2,104.49,208.99
517785,Ivory/Navy,2,102.49,204.99
207264,Indigo,2,120.29,201.19
118216,White,2,74.49,199.98
700514,Natural,2,99.99,199.98
700606,Chocolate,2,99.99,199.98
700607,Multi,2,99.99,199.98
517703,Khaki,2,99.99,199.98
517766,Black,2,99.99,199.98
517798,Ecru/Navy,2,99.99,199.98
207470,Punch,2,114.74,198.99
207394,Blue,2,99.49,198.99
517769,Blue Mel,2,99.49,198.99
117930,Ivory,2,99.0,198.0
115357E,Black,2,99.0,198.0
517732,Green,2,99.0,198.0
118160,Ivory,2,88.99,197.99
119774,Ivory/Brow,2,89.99,179.98
SPKTOY0019,Multi,2,89.95,179.9
118210,Whit/Green,2,80.49,163.99
115357E,Latte,2,79.0,158.0
118985,Cognac,2,89.0,158.0
207063,Charcoal,2,79.0,158.0
207027,White,2,79.0,158.0
206549,Coffee,2,79.0,158.0
517770,Ivory,2,79.0,158.0
517770,Blue Mel,2,79.0,158.0
517770,Grey Mel,2,79.0,158.0
517769,Ivory,2,79.0,158.0
517769,Grey Mel,2,79.0,158.0
118668,Blue/White,2,69.49,138.99
SPKBOT0016,Denim,2,69.49,138.99
118130,Multi Whte,2,64.49,128.99
118407,Brt Pink,2,63.99,127.98
115930,Black,2,59.99,119.98
119843,Pink Mel,2,59.99,119.98
116637,Sand,2,49.0,118.0
207347,Multi,2,59.0,118.0
207339,Multi,2,59.0,118.0
700519,White,2,59.0,118.0
SPKDRS0046,Navy/Whit,2,59.0,118.0
SPKTOY0028,Multi,2,54.95,109.9
700543,Navy,2,49.99,99.98
700504,White,2,49.99,99.98
700495G1,Navy,2,49.99,99.98
700495G1,Toffee,2,49.99,99.98
SPKTOY0029,Multi,2,49.95,99.9
118101,Apple,2,49.49,98.99
118252,Multi Whte,2,49.0,98.0
118391,Red Multi,2,49.0,98.0
207490,WhiMulti,2,49.0,98.0
206779,Navy,2,49.0,98.0
SPKTOY0026,Beige,2,45.95,91.9
207144,Dijon,2,45.15,90.3
118401,Blue/Multi,2,44.0,88.0
114934G1,Navy,2,39.0,78.0
207342,Vint Wash,2,39.0,78.0
207143,Lemon,2,39.0,78.0
207305,Navy/Camel,2,39.0,78.0
207336,Rinse Wsh,2,39.0,78.0
SPKONS0027,Lt Blue,2,39.0,78.0
115453,Emerald,2,101.74,67.01
BOOK2,Multi,2,29.0,58.0
BOOK4,Multi,2,29.0,58.0
SPKJAC0018,Ivory,2,29.0,58.0
SPKBOT0020,Toffee,2,27.55,55.1
SPKMAN0001,Aqua,2,25.0,50.0
SPKTOY0003,Wood,2,24.99,49.98
SPKDRS0015,Seafoam,2,24.0,48.0
SPKTP0021,Ecru,2,24.0,48.0
SPKTP0032,Navy,2,24.0,48.0
SPKTP0068,Caramel,2,24.0,48.0
SPKONS0043,Aqua,2,24.0,48.0
207451,Multi,2,19.0,38.0
517805,Teal,2,19.0,38.0
SPKBOT0022,Ecru,2,19.0,38.0
SPKTP0022,Multi,2,19.0,38.0
SPKTP0035,Burgundy,2,19.0,38.0
SPKONS0013,Ivory/Navy,2,19.0,38.0
SPKONS0057,Aqua,2,19.0,38.0
SPKONS0059,Sunburst,2,19.0,38.0
SPKKNW0030,Pink Multi,2,19.0,38.0
SPKKNW0006,Navy,2,19.0,38.0
SPKACS0001,Multi,2,15.0,30.0
SPKTP0040,Ecru/blue,2,15.0,30.0
SPKBOT0047,Snow,2,13.5,27.0
SPKTP0072,Caramel,2,13.5,27.0
SPKTP0016,Ivory/Navy,2,13.5,27.0
SPKONS0023,Ivory/Navy,2,12.0,24.0
SPKONS0014,Ivory/Navy,2,12.0,24.0
700620,Red,2,0.01,0.02
700614,Red,2,0.0,0.01
700619,Orange,2,0.0,0.0
700619,Pink Multi,2,0.0,0.0
119690,Grey,1,549.99,549.99
119692,Black/Whit,1,499.99,499.99
207839,Camel,1,499.99,499.99
207848,Dk Char,1,449.99,449.99
119725,Grey Marle,1,399.99,399.99
119790,Grey,1,369.99,369.99
207591,Dk Khaki,1,349.99,349.99
119985,Lilac,1,329.99,329.99
207861,Navy,1,329.99,329.99
207841,Navy,1,299.99,299.99
119899,Multi,1,249.99,249.99
207811,Silver,1,249.99,249.99
117084,Black,1,249.0,249.0
119559,Winter Wht,1,229.99,229.99
117720,Navy/Whit,1,199.99,199.99
118117,Blue/Multi,1,199.99,199.99
118359,Navy/Whit,1,199.99,199.99
120154,Multi,1,199.99,199.99
207818,Oatmeal,1,199.99,199.99
700509,Khaki,1,199.99,199.99
SPKTOY0023,Pink,1,199.95,199.95
118754,Chocolate,1,199.0,199.0
118145,Multi Whte,1,179.99,179.99
207852,Bark,1,179.99,179.99
207965,Brown Mult,1,179.99,179.99
207859,Burgundy,1,179.99,179.99
207273,Navy,1,179.0,179.0
115357,ClassicNav,1,169.99,169.99
119043,Lt Wash,1,169.99,169.99
119583,Navy Multi,1,159.99,159.99
207827,Black,1,159.99,159.99
118735,Red,1,159.0,159.0
114540,Dk Wash,1,149.99,149.99
112740,Bone,1,149.99,149.99
112740,ClassicNav,1,149.99,149.99
115179E,ClassicNav,1,149.99,149.99
207692,Black,1,149.99,149.99
117989,Sand,1,149.0,149.0
118286,Brt Pink,1,139.99,139.99
117399,Emerald,1,139.99,139.99
207822,Burgundy,1,139.99,139.99
207834,Grey Mel,1,139.99,139.99
115357,Black,1,135.99,135.99
119645,Charco Mel,1,129.99,129.99
207028,Chambray,1,129.99,129.99
207851,Cafe Mel,1,129.99,129.99
207851,Navy Mel,1,129.99,129.99
207954,Green Mult,1,129.99,129.99
207826,Khaki,1,129.99,129.99
207807,WhiMulti,1,129.99,129.99
700542,Black,1,129.99,129.99
119736,Pink Multi,1,119.99,119.99
207029,Chambray,1,119.99,119.99
517720,Pink Multi,1,119.99,119.99
517791,Multi,1,96.66,119.99
517755,Pink Multi,1,119.99,119.99
517787,Navy,1,119.99,119.99
118364E,Pink/White,1,99.99,99.99
120261,Pink Multi,1,99.99,99.99
700604,Multi,1,99.99,99.99
700517,Tan,1,99.99,99.99
517703,Sage,1,99.99,99.99
117930,Rose Quart,1,99.0,99.0
117921,Oatmeal,1,99.0,99.0
118003,Green Mult,1,99.0,99.0
119720,Chocolate,1,99.0,99.0
207141,Black,1,99.0,99.0
118124,Ivory/Mult,1,89.99,89.99
119218,Silver,1,129.66,89.0
517746,Red Multi,1,85.0,85.0
517739,Navy/Ivory,1,85.0,85.0
118407,Emerald,1,79.99,79.99
120260,Blue/Multi,1,79.99,79.99
120262,Pink Multi,1,79.99,79.99
117823,Winter Wht,1,192.99,79.0
118295,Navy/Whit,1,79.0,79.0
114540E,Mid Wash,1,79.0,79.0
116295E,ClassicNav,1,79.0,79.0
115357E,ClassicNav,1,79.0,79.0
118855,Check,1,79.0,79.0
118986,Chocolate,1,79.0,79.0
207135,Lagoon,1,59.99,59.99
700600,Multi,1,59.99,59.99
700611,Navy,1,59.99,59.99
700602,Multi,1,59.99,59.99
117533,Sage,1,59.0,59.0
117155,Mid Indigo,1,59.0,59.0
115569,Putty,1,59.0,59.0
207345,Multi,1,59.0,59.0
207063,Navy,1,56.88,56.88
700543,Forest,1,49.99,49.99
700504,Grey,1,49.99,49.99
700505,Lt Indigo,1,49.99,49.99
700618,Orange Mul,1,49.99,49.99
115684,White,1,49.0,49.0
117610E,Navy/Whit,1,49.0,49.0
114852E,White,1,49.0,49.0
206638,White,1,49.0,49.0
SPKDRS0034,Mustard Mu,1,49.0,49.0
SPKBOT0053,Blue/Multi,1,49.0,49.0
