department,markdown_id,markdown_description,date,style_code,description,colour,price,soh,price_history
Womenswear,4399,SCWK38FINALPP,17/04/2025,118859,Lucy Stripe Fun,Navy/Whit,29.00,1,"{'49.00': ('21/08/2024', 'SCS24MSSV1'), '29.00': ('17/04/2025', 'SCWK38FINALPP')}"
Womenswear,4399,SCWK38FINALPP,17/04/2025,118870,Arrietty Libert,Pink Multi,29.00,2,"{'79.00': ('28/05/2024', 'SCW24EOSS'), '59.00': ('20/06/2024', 'SCW24EOSSFURPP'), '49.00': ('17/09/2024', 'SCS24SEPFUR'), '29.00': ('17/04/2025', 'SCWK38FINALPP')}"
Womenswear,4399,SCWK38FINALPP,17/04/2025,118881,Bianca Pleat Pa,Camel,59.00,1,"{'109.00': ('28/05/2024', 'SCW24EOSS'), '79.00': ('20/06/2024', 'SCW24EOSSFURPP'), '59.00': ('17/04/2025', 'SCWK38FINALPP')}"
Womenswear,4399,SCWK38FINALPP,17/04/2025,118891,Florence LS Mag,Navy Multi,29.00,1,"{'49.00': ('31/05/2024', 'SCW24EOSSNEWFUR'), '29.00': ('17/04/2025', 'SCWK38FINALPP')}"
Womenswear,4399,SCWK38FINALPP,17/04/2025,118892,Harlow 3/4 Slv,Pink Multi,29.00,1,"{'49.00': ('21/08/2024', 'SCS24MSSV1'), '29.00': ('17/04/2025', 'SCWK38FINALPP')}"
Womenswear,4227,SCW24FINALPP,11/04/2024,118895,Elisha Cotton S,Sand,59.00,1,"{'99.00': ('06/03/2024', 'SCW24MSS'), '59.00': ('11/04/2024', 'SCW24FINALPP')}"
Womenswear,4399,SCWK38FINALPP,17/04/2025,118896,Bella Cotton Si,Multi,59.00,-1,"{'129.00': ('21/08/2024', 'SCS24MSSV1'), '69.00': ('30/01/2025', 'SCFEBSALEFURTHERS'), '59.00': ('17/04/2025', 'SCWK38FINALPP')}"
Womenswear,4227,SCW24FINALPP,11/04/2024,118903,Rosa Stripe Cro,Multi Whte,59.00,1,"{'79.00': ('06/03/2024', 'SCW24MSS'), '59.00': ('11/04/2024', 'SCW24FINALPP')}"
Womenswear,4227,SCW24FINALPP,11/04/2024,118904,Rosa Stripe Lin,Multi Whte,39.00,1,"{'49.00': ('06/03/2024', 'SCW24MSS'), '39.00': ('11/04/2024', 'SCW24FINALPP')}"
Womenswear,4227,SCW24FINALPP,11/04/2024,118905,Rosa Stripe Lin,Navy/Whit,59.00,1,"{'79.00': ('06/03/2024', 'SCW24MSS'), '59.00': ('11/04/2024', 'SCW24FINALPP')}"
Womenswear,4365,SCFEBSALEFURTHERS,30/01/2025,118907,Frankie Twill B,Silver Mel,99.00,1,"{'249.00': ('21/08/2024', 'SCS24MSSV1'), '199.00': ('17/09/2024', 'SCS24SEPFUR'), '99.00': ('30/01/2025', 'SCFEBSALEFURTHERS')}"
Womenswear,4227,SCW24FINALPP,11/04/2024,118909,Rosa Stripe Cro,Navy/Whit,59.00,1,"{'79.00': ('06/03/2024', 'SCW24MSS'), '59.00': ('11/04/2024', 'SCW24FINALPP')}"
Womenswear,4365,SCFEBSALEFURTHERS,30/01/2025,118916,Lucy Half Slv F,Lagoon,29.00,1,"{'49.00': ('06/03/2024', 'SCW24MSS'), '39.00': ('11/04/2024', 'SCW24FINALPP'), '29.00': ('30/01/2025', 'SCFEBSALEFURTHERS')}"
Womenswear,4365,SCFEBSALEFURTHERS,30/01/2025,118927,Tuva Denim Pant,Denim,59.00,2,"{'119.00': ('17/12/2024', 'SCWWBDWK19'), '109.00': ('24/12/2024', 'SCBOXINGDAYFURTHERS'), '59.00': ('30/01/2025', 'SCFEBSALEFURTHERS')}"
Womenswear,4399,SCWK38FINALPP,17/04/2025,118931,Julia LS Stripe,Navy/Whit,29.00,2,"{'49.00': ('28/05/2024', 'SCW24EOSS'), '29.00': ('17/04/2025', 'SCWK38FINALPP')}"
Womenswear,4227,SCW24FINALPP,11/04/2024,118941,Shelly Linen Dr,Blue/Gree,59.00,2,"{'79.00': ('06/03/2024', 'SCW24MSS'), '59.00': ('11/04/2024', 'SCW24FINALPP')}"
Womenswear,4227,SCW24FINALPP,11/04/2024,118944,Hana Cotton Dre,Red Multi,59.00,1,"{'99.00': ('06/03/2024', 'SCW24MSS'), '59.00': ('11/04/2024', 'SCW24FINALPP')}"
Womenswear,4399,SCWK38FINALPP,17/04/2025,118971,Jungle Liberty,Multi,59.00,1,"{'199.00': ('21/08/2024', 'SCS24MSSV1'), '79.00': ('17/09/2024', 'SCS24SEPFUR'), '59.00': ('17/04/2025', 'SCWK38FINALPP')}"
Womenswear,4286,SCS24MSSV1,21/08/2024,118975,SC Zip Funnel N,Navy,49.00,4,"{'49.00': ('21/08/2024', 'SCS24MSSV1')}"
Womenswear,4365,SCFEBSALEFURTHERS,30/01/2025,118975,SC Zip Funnel N,White,29.00,2,"{'49.00': ('21/08/2024', 'SCS24MSSV1'), '59.00': ('24/12/2024', 'SCWWBDWK20'), '29.00': ('30/01/2025', 'SCFEBSALEFURTHERS')}"
Womenswear,4399,SCWK38FINALPP,17/04/2025,118985,Mia Pant,Red,59.00,1,"{'99.00': ('28/05/2024', 'SCW24EOSS'), '79.00': ('20/06/2024', 'SCW24EOSSFURPP'), '59.00': ('17/04/2025', 'SCWK38FINALPP')}"
Womenswear,4399,SCWK38FINALPP,17/04/2025,118986,Addison Babywoo,Grey Marle,29.00,1,"{'79.00': ('21/08/2024', 'SCS24MSSV1'), '49.00': ('17/09/2024', 'SCS24SEPFUR'), '29.00': ('17/04/2025', 'SCWK38FINALPP')}"
Womenswear,4399,SCWK38FINALPP,17/04/2025,118986,Addison Babywoo,Navy,29.00,1,"{'99.00': ('19/11/2024', 'SCWWBFWK14'), '49.00': ('30/01/2025', 'SCFEBSALEFURTHERS'), '29.00': ('17/04/2025', 'SCWK38FINALPP')}"
Womenswear,4399,SCWK38FINALPP,17/04/2025,119016,Laurina Turtlen,Camel,79.00,1,"{'109.00': ('31/05/2024', 'SCW24EOSSNEWFUR'), '89.00': ('30/01/2025', 'SCFEBSALEFURTHERS'), '79.00': ('17/04/2025', 'SCWK38FINALPP')}"
Womenswear,4365,SCFEBSALEFURTHERS,30/01/2025,119020,Bec Straight Le,Indigo,59.00,6,"{'119.00': ('17/12/2024', 'SCWWBDWK19'), '59.00': ('30/01/2025', 'SCFEBSALEFURTHERS')}"
Womenswear,4399,SCWK38FINALPP,17/04/2025,119027,Ela Print Blous,Navy/Ivory,59.00,1,"{'99.00': ('21/08/2024', 'SCS24MSSV1'), '69.00': ('30/01/2025', 'SCFEBSALEFURTHERS'), '59.00': ('17/04/2025', 'SCWK38FINALPP')}"
Womenswear,4399,SCWK38FINALPP,17/04/2025,119033,Lalita Knitted,Winter Wht,79.00,-1,"{'149.00': ('21/08/2024', 'SCS24MSSV1'), '129.00': ('17/09/2024', 'SCS24SEPFUR'), '89.00': ('30/01/2025', 'SCFEBSALEFURTHERS'), '79.00': ('17/04/2025', 'SCWK38FINALPP')}"
Womenswear,4365,SCFEBSALEFURTHERS,30/01/2025,119038,Sunshine Open K,Winter Wht,79.00,-2,"{'149.00': ('21/08/2024', 'SCS24MSSV1'), '129.00': ('17/09/2024', 'SCS24SEPFUR'), '79.00': ('30/01/2025', 'SCFEBSALEFURTHERS')}"
Womenswear,4365,SCFEBSALEFURTHERS,30/01/2025,119043,Alyse Wide Leg,Mid Wash,59.00,10,"{'119.00': ('17/12/2024', 'SCWWBDWK19'), '109.00': ('24/12/2024', 'SCBOXINGDAYFURTHERS'), '59.00': ('30/01/2025', 'SCFEBSALEFURTHERS')}"
Womenswear,4399,SCWK38FINALPP,17/04/2025,119055,Evie Straight C,Cerulean,59.00,1,"{'119.00': ('17/12/2024', 'SCWWBDWK21'), '79.00': ('30/01/2025', 'SCFEBSALEFURTHERS'), '59.00': ('17/04/2025', 'SCWK38FINALPP')}"
Womenswear,4399,SCWK38FINALPP,17/04/2025,119056,Brianne Pull on,White,59.00,1,"{'119.00': ('17/12/2024', 'SCWWBDWK19'), '79.00': ('30/01/2025', 'SCFEBSALEFURTHERS'), '59.00': ('17/04/2025', 'SCWK38FINALPP')}"
Womenswear,4399,SCWK38FINALPP,17/04/2025,119082,Laura Pocket Pa,ClassicNav,59.00,1,"{'99.00': ('17/12/2024', 'SCWWBDWK19'), '79.00': ('30/01/2025', 'SCFEBSALEFURTHERS'), '59.00': ('17/04/2025', 'SCWK38FINALPP')}"
Womenswear,4399,SCWK38FINALPP,17/04/2025,119082,Laura Pocket Pa,Khaki,59.00,1,"{'99.00': ('17/12/2024', 'SCWWBDWK19'), '79.00': ('30/01/2025', 'SCFEBSALEFURTHERS'), '59.00': ('17/04/2025', 'SCWK38FINALPP')}"
Womenswear,4399,SCWK38FINALPP,17/04/2025,119082,Laura Pocket Pa,Milk,59.00,6,"{'99.00': ('17/12/2024', 'SCWWBDWK19'), '79.00': ('30/01/2025', 'SCFEBSALEFURTHERS'), '59.00': ('17/04/2025', 'SCWK38FINALPP')}"
Womenswear,4399,SCWK38FINALPP,17/04/2025,119085,3/4 Slv Me,Red/Pink,29.00,1,"{'49.00': ('21/08/2024', 'SCS24MSSV1'), '29.00': ('17/04/2025', 'SCWK38FINALPP')}"
Womenswear,4365,SCFEBSALEFURTHERS,30/01/2025,119086,Spot 3/4 Slv Me,Navy/Whit,29.00,1,"{'59.00': ('19/11/2024', 'SCWWBFWK14'), '29.00': ('30/01/2025', 'SCFEBSALEFURTHERS')}"
Womenswear,4399,SCWK38FINALPP,17/04/2025,119089,Mila Cargo Pant,White,59.00,11,"{'99.00': ('19/11/2024', 'SCWWBFWK14'), '79.00': ('30/01/2025', 'SCFEBSALEFURTHERS'), '59.00': ('17/04/2025', 'SCWK38FINALPP')}"
Womenswear,4399,SCWK38FINALPP,17/04/2025,119092,Serena Stripe S,Multi Yell,59.00,1,"{'99.00': ('21/08/2024', 'SCS24MSSV1'), '69.00': ('30/01/2025', 'SCFEBSALEFURTHERS'), '59.00': ('17/04/2025', 'SCWK38FINALPP')}"
Womenswear,4399,SCWK38FINALPP,17/04/2025,119092,Serena Stripe S,Whit/Green,59.00,1,"{'99.00': ('21/08/2024', 'SCS24MSSV1'), '69.00': ('30/01/2025', 'SCFEBSALEFURTHERS'), '59.00': ('17/04/2025', 'SCWK38FINALPP')}"
Womenswear,4399,SCWK38FINALPP,17/04/2025,119092,Serena Stripe S,Whit/Pink,59.00,1,"{'99.00': ('21/08/2024', 'SCS24MSSV1'), '69.00': ('30/01/2025', 'SCFEBSALEFURTHERS'), '59.00': ('17/04/2025', 'SCWK38FINALPP')}"
Womenswear,4365,SCFEBSALEFURTHERS,30/01/2025,119096,Amy Blouse,Navy,59.00,-1,"{'99.00': ('19/11/2024', 'SCWWBFWK14'), '59.00': ('30/01/2025', 'SCFEBSALEFURTHERS')}"
Womenswear,4368,SCWWMARMSS,04/03/2025,119099,The Essential S,Cove Blu,29.00,3,"{'29.00': ('04/03/2025', 'SCWWMARMSS')}"
Womenswear,4368,SCWWMARMSS,04/03/2025,119099,The Essential S,Khaki,29.00,1,"{'29.00': ('04/03/2025', 'SCWWMARMSS')}"
Womenswear,4368,SCWWMARMSS,04/03/2025,119099,The Essential S,Navy,29.00,1,"{'29.00': ('04/03/2025', 'SCWWMARMSS')}"
Womenswear,4399,SCWK38FINALPP,17/04/2025,119109,Brianne Pleat P,White,59.00,5,"{'119.00': ('17/12/2024', 'SCWWBDWK19'), '79.00': ('30/01/2025', 'SCFEBSALEFURTHERS'), '59.00': ('17/04/2025', 'SCWK38FINALPP')}"
Womenswear,4399,SCWK38FINALPP,17/04/2025,119113,Tuva Denim Shor,Denim,49.00,15,"{'79.00': ('04/03/2025', 'SCWWMARMSS'), '49.00': ('17/04/2025', 'SCWK38FINALPP')}"
Womenswear,4399,SCWK38FINALPP,17/04/2025,119114,Evie Golf Skort,ClassicNav,79.00,3,"{'99.00': ('19/11/2024', 'SCWWBFWK14'), '79.00': ('17/04/2025', 'SCWK38FINALPP')}"
Womenswear,4399,SCWK38FINALPP,17/04/2025,119125,Brianne Trench,Whit/Navy,79.00,1,"{'199.00': ('19/11/2024', 'SCWWBFWK14'), '89.00': ('30/01/2025', 'SCFEBSALEFURTHERS'), '79.00': ('17/04/2025', 'SCWK38FINALPP')}"
Womenswear,4365,SCFEBSALEFURTHERS,30/01/2025,119137,SC Sweat Short,Navy,39.00,2,"{'69.00': ('19/11/2024', 'SCWWBFWK14'), '39.00': ('30/01/2025', 'SCFEBSALEFURTHERS')}"
Womenswear,4399,SCWK38FINALPP,17/04/2025,119167,Butterfly SS Li,Multi,59.00,1,"{'79.00': ('04/03/2025', 'SCWWMARMSS'), '59.00': ('17/04/2025', 'SCWK38FINALPP')}"
Womenswear,4399,SCWK38FINALPP,17/04/2025,119168,Butterfly Vine,Multi,29.00,1,"{'49.00': ('04/03/2025', 'SCWWMARMSS'), '29.00': ('17/04/2025', 'SCWK38FINALPP')}"
Womenswear,4365,SCFEBSALEFURTHERS,30/01/2025,119176,Sparkling Rib K,Grey Pearl,79.00,1,"{'99.00': ('17/12/2024', 'SCWWBDWK19'), '79.00': ('30/01/2025', 'SCFEBSALEFURTHERS')}"
Womenswear,4399,SCWK38FINALPP,17/04/2025,119180,Rosa Stripe Cro,Navy/Whit,59.00,2,"{'79.00': ('04/03/2025', 'SCWWMARMSS'), '59.00': ('17/04/2025', 'SCWK38FINALPP')}"
Womenswear,4365,SCFEBSALEFURTHERS,30/01/2025,119190,Evie Short,Milk,49.00,1,"{'89.00': ('17/12/2024', 'SCWWBDWK19'), '49.00': ('30/01/2025', 'SCFEBSALEFURTHERS')}"
Womenswear,4368,SCWWMARMSS,04/03/2025,119196,Dashy SS Lily V,Blue/White,59.00,1,"{'59.00': ('04/03/2025', 'SCWWMARMSS')}"
Womenswear,4368,SCWWMARMSS,04/03/2025,119196,Dashy SS Lily V,Whit/Pink,59.00,2,"{'59.00': ('04/03/2025', 'SCWWMARMSS')}"
Womenswear,4365,SCFEBSALEFURTHERS,30/01/2025,119209,Brianne Stripe,Navy/Whit,99.00,2,"{'139.00': ('17/12/2024', 'SCWWBDWK19'), '99.00': ('30/01/2025', 'SCFEBSALEFURTHERS')}"
Womenswear,4365,SCFEBSALEFURTHERS,30/01/2025,119209,Brianne Stripe,Whit/Navy,99.00,7,"{'139.00': ('17/12/2024', 'SCWWBDWK19'), '129.00': ('24/12/2024', 'SCBOXINGDAYFURTHERS'), '99.00': ('30/01/2025', 'SCFEBSALEFURTHERS')}"
Womenswear,4365,SCFEBSALEFURTHERS,30/01/2025,119210,Harlow Sateen S,Pearl,99.00,1,"{'249.00': ('17/12/2024', 'SCWWBDWK19'), '99.00': ('30/01/2025', 'SCFEBSALEFURTHERS')}"
Womenswear,4399,SCWK38FINALPP,17/04/2025,119222,Lou Floral Dres,White Mult,79.00,1,"{'199.00': ('19/11/2024', 'SCWWBFWK14'), '89.00': ('30/01/2025', 'SCFEBSALEFURTHERS'), '79.00': ('17/04/2025', 'SCWK38FINALPP')}"
Womenswear,4399,SCWK38FINALPP,17/04/2025,119234,Tonia Rib Neck,WhiMulti,29.00,2,"{'39.00': ('04/03/2025', 'SCWWMARMSS'), '29.00': ('17/04/2025', 'SCWK38FINALPP')}"
Womenswear,4399,SCWK38FINALPP,17/04/2025,119245,Dahlia Stripe L,Pink/White,59.00,-4,"{'79.00': ('04/03/2025', 'SCWWMARMSS'), '59.00': ('17/04/2025', 'SCWK38FINALPP')}"
Womenswear,4399,SCWK38FINALPP,17/04/2025,119248,Martine Pleat S,Multi,79.00,2,"{'129.00': ('19/11/2024', 'SCWWBFWK14'), '79.00': ('17/04/2025', 'SCWK38FINALPP')}"
Womenswear,4288,SCS24MSSV1,21/08/2024,119250,UNISEX OLYMPIC,Teal,29.00,1,"{'29.00': ('21/08/2024', 'SCS24MSSV1')}"
Womenswear,4288,SCS24MSSV1,21/08/2024,119250,UNISEX OLYMPIC,White,29.00,2,"{'29.00': ('21/08/2024', 'SCS24MSSV1')}"
Womenswear,4288,SCS24MSSV1,21/08/2024,119250,UNISEX OLYMPIC,Yellow,29.00,16,"{'29.00': ('21/08/2024', 'SCS24MSSV1')}"
Womenswear,4365,SCFEBSALEFURTHERS,30/01/2025,119258,Dashy SS Merc T,Purp/Whit,29.00,1,"{'49.00': ('24/12/2024', 'SCBOXINGDAYFURTHERS'), '29.00': ('30/01/2025', 'SCFEBSALEFURTHERS')}"
Womenswear,4399,SCWK38FINALPP,17/04/2025,119259,Stevie Textured,Navy/Whit,99.00,-1,"{'199.00': ('04/03/2025', 'SCWWMARMSS'), '99.00': ('17/04/2025', 'SCWK38FINALPP')}"
Womenswear,4365,SCFEBSALEFURTHERS,30/01/2025,119262,LS Lib,Pink Multi,59.00,-1,"{'129.00': ('19/11/2024', 'SCWWBFWK14'), '59.00': ('30/01/2025', 'SCFEBSALEFURTHERS')}"
Womenswear,4399,SCWK38FINALPP,17/04/2025,119266,Nili Stud Skirt,Denim,79.00,1,"{'119.00': ('17/12/2024', 'SCWWBDWK19'), '79.00': ('17/04/2025', 'SCWK38FINALPP')}"
Womenswear,4365,SCFEBSALEFURTHERS,30/01/2025,119277,Cara Linen Vest,Pink,99.00,2,"{'139.00': ('17/12/2024', 'SCWWBDWK21'), '99.00': ('30/01/2025', 'SCFEBSALEFURTHERS')}"
Womenswear,4368,SCWWMARMSS,04/03/2025,119278,Tonia Linen Tan,Khaki,79.00,5,"{'79.00': ('04/03/2025', 'SCWWMARMSS')}"
Womenswear,4368,SCWWMARMSS,04/03/2025,119278,Tonia Linen Tan,Peacock,79.00,4,"{'79.00': ('04/03/2025', 'SCWWMARMSS')}"
Womenswear,4399,SCWK38FINALPP,17/04/2025,119283,Lulu Linen Dres,Hydrangea,79.00,1,"{'139.00': ('17/12/2024', 'SCWWBDWK19'), '89.00': ('30/01/2025', 'SCFEBSALEFURTHERS'), '79.00': ('17/04/2025', 'SCWK38FINALPP')}"
Womenswear,4399,SCWK38FINALPP,17/04/2025,119291,Freya Straight,Navy,79.00,4,"{'99.00': ('04/03/2025', 'SCWWMARMSS'), '79.00': ('17/04/2025', 'SCWK38FINALPP')}"
Womenswear,4399,SCWK38FINALPP,17/04/2025,119313,Rosa Belted Shi,Khaki,79.00,1,"{'89.00': ('24/12/2024', 'SCWWBDWK20'), '79.00': ('17/04/2025', 'SCWK38FINALPP')}"
Womenswear,4365,SCFEBSALEFURTHERS,30/01/2025,119315,Lou SS Merc Tee,White Mult,29.00,1,"{'49.00': ('24/12/2024', 'SCBOXINGDAYFURTHERS'), '29.00': ('30/01/2025', 'SCFEBSALEFURTHERS')}"
Womenswear,4365,SCFEBSALEFURTHERS,30/01/2025,119320,Lena Linen Safa,String,99.00,8,"{'179.00': ('17/12/2024', 'SCWWBDWK19'), '169.00': ('24/12/2024', 'SCBOXINGDAYFURTHERS'), '99.00': ('30/01/2025', 'SCFEBSALEFURTHERS')}"
Womenswear,4399,SCWK38FINALPP,17/04/2025,119325,Evie Wide Leg P,ClassicNav,59.00,1,"{'119.00': ('19/11/2024', 'SCWWBFWK14'), '79.00': ('30/01/2025', 'SCFEBSALEFURTHERS'), '59.00': ('17/04/2025', 'SCWK38FINALPP')}"
Womenswear,4399,SCWK38FINALPP,17/04/2025,119325,Evie Wide Leg P,Latte,59.00,6,"{'119.00': ('19/11/2024', 'SCWWBFWK14'), '79.00': ('30/01/2025', 'SCFEBSALEFURTHERS'), '59.00': ('17/04/2025', 'SCWK38FINALPP')}"
Womenswear,4399,SCWK38FINALPP,17/04/2025,119325,Evie Wide Leg P,Pl Blue,59.00,3,"{'119.00': ('19/11/2024', 'SCWWBFWK14'), '79.00': ('30/01/2025', 'SCFEBSALEFURTHERS'), '59.00': ('17/04/2025', 'SCWK38FINALPP')}"
Womenswear,4399,SCWK38FINALPP,17/04/2025,119326,Rosa Stripe Lin,Navy/Whit,49.00,9,"{'59.00': ('04/03/2025', 'SCWWMARMSS'), '49.00': ('17/04/2025', 'SCWK38FINALPP')}"
Womenswear,4365,SCFEBSALEFURTHERS,30/01/2025,119332,Adriana SS Lily,Whit/Navy,49.00,-4,"{'89.00': ('17/12/2024', 'SCWWBDWK19'), '49.00': ('30/01/2025', 'SCFEBSALEFURTHERS')}"
Womenswear,4399,SCWK38FINALPP,17/04/2025,119355,Lulu Blanket St,Peacock,59.00,1,"{'79.00': ('04/03/2025', 'SCWWMARMSS'), '59.00': ('17/04/2025', 'SCWK38FINALPP')}"
Womenswear,4399,SCWK38FINALPP,17/04/2025,119385,Marie Shirt,Multi,59.00,1,"{'79.00': ('04/03/2025', 'SCWWMARMSS'), '59.00': ('17/04/2025', 'SCWK38FINALPP')}"
Womenswear,4399,SCWK38FINALPP,17/04/2025,119386,Marie Pant,Multi,79.00,7,"{'99.00': ('04/03/2025', 'SCWWMARMSS'), '79.00': ('17/04/2025', 'SCWK38FINALPP')}"
Womenswear,4399,SCWK38FINALPP,17/04/2025,119387,Zola SS Merc Te,Pink/White,29.00,14,"{'49.00': ('04/03/2025', 'SCWWMARMSSADDINS'), '29.00': ('17/04/2025', 'SCWK38FINALPP')}"
Womenswear,4399,SCWK38FINALPP,17/04/2025,119388,Perry Venus Cap,Navy/Whit,59.00,6,"{'119.00': ('17/12/2024', 'SCWWBDWK21'), '79.00': ('30/01/2025', 'SCFEBSALEFURTHERS'), '59.00': ('17/04/2025', 'SCWK38FINALPP')}"
Womenswear,4365,SCFEBSALEFURTHERS,30/01/2025,119392,Edenham SS Libe,WhiMulti,29.00,-1,"{'59.00': ('24/12/2024', 'SCBOXINGDAYFURTHERS'), '29.00': ('30/01/2025', 'SCFEBSALEFURTHERS')}"
Womenswear,4365,SCFEBSALEFURTHERS,30/01/2025,119394,Brianne Linen V,White,99.00,1,"{'139.00': ('17/12/2024', 'SCWWBDWK19'), '99.00': ('30/01/2025', 'SCFEBSALEFURTHERS')}"
Womenswear,4365,SCFEBSALEFURTHERS,30/01/2025,119404,Becky Cotton Ve,Peacock,79.00,4,"{'79.00': ('30/01/2025', 'SCFEBSALEFURTHERS')}"
Womenswear,4365,SCFEBSALEFURTHERS,30/01/2025,119404,Becky Cotton Ve,Whit/Navy,79.00,8,"{'119.00': ('17/12/2024', 'SCWWBDWK21'), '109.00': ('24/12/2024', 'SCBOXINGDAYFURTHERS'), '79.00': ('30/01/2025', 'SCFEBSALEFURTHERS')}"
Womenswear,4365,SCFEBSALEFURTHERS,30/01/2025,119404,Becky Cotton Ve,White,79.00,7,"{'99.00': ('17/12/2024', 'SCWWBDWK21'), '79.00': ('30/01/2025', 'SCFEBSALEFURTHERS')}"
Womenswear,4399,SCWK38FINALPP,17/04/2025,119405,Becky Cotton Ve,Whit/Navy,79.00,10,"{'139.00': ('24/12/2024', 'SCWWBDWK20'), '89.00': ('30/01/2025', 'SCFEBSALEFURTHERS'), '79.00': ('17/04/2025', 'SCWK38FINALPP')}"
Womenswear,4399,SCWK38FINALPP,17/04/2025,119427,Flutter Slv Tee,Tangerine,29.00,2,"{'49.00': ('04/03/2025', 'SCWWMARMSS'), '29.00': ('17/04/2025', 'SCWK38FINALPP')}"
Womenswear,4399,SCWK38FINALPP,17/04/2025,119427,Flutter Slv Tee,White,29.00,1,"{'49.00': ('04/03/2025', 'SCWWMARMSS'), '29.00': ('17/04/2025', 'SCWK38FINALPP')}"
Womenswear,4399,SCWK38FINALPP,17/04/2025,119432,Standen Liberty,Blue/Multi,79.00,1,"{'299.00': ('17/12/2024', 'SCWWBDWK21'), '289.00': ('24/12/2024', 'SCBOXINGDAYFURTHERS'), '89.00': ('30/01/2025', 'SCFEBSALEFURTHERS'), '79.00': ('17/04/2025', 'SCWK38FINALPP')}"
Womenswear,4368,SCWWMARMSS,04/03/2025,119436,Lulu Linen Skir,White,79.00,4,"{'79.00': ('04/03/2025', 'SCWWMARMSS')}"
Womenswear,4399,SCWK38FINALPP,17/04/2025,119440,Rosa Stripe Lin,Whit/Kha,59.00,16,"{'79.00': ('04/03/2025', 'SCWWMARMSS'), '59.00': ('17/04/2025', 'SCWK38FINALPP')}"
Womenswear,4399,SCWK38FINALPP,17/04/2025,119441,Rosa Stripe Wid,Whit/Kha,59.00,28,"{'79.00': ('04/03/2025', 'SCWWMARMSS'), '59.00': ('17/04/2025', 'SCWK38FINALPP')}"
Womenswear,4399,SCWK38FINALPP,17/04/2025,119442,Rosa Stripe Lin,Whit/Kha,49.00,12,"{'59.00': ('04/03/2025', 'SCWWMARMSS'), '49.00': ('17/04/2025', 'SCWK38FINALPP')}"
Womenswear,4365,SCFEBSALEFURTHERS,30/01/2025,119444,Allie Rib Henle,Cerulean,29.00,-2,"{'49.00': ('24/12/2024', 'SCBOXINGDAYFURTHERS'), '29.00': ('30/01/2025', 'SCFEBSALEFURTHERS')}"
Womenswear,4399,SCWK38FINALPP,17/04/2025,119448,Cecile Linen To,Peacock,29.00,1,"{'39.00': ('04/03/2025', 'SCWWMARMSS'), '29.00': ('17/04/2025', 'SCWK38FINALPP')}"
Womenswear,4399,SCWK38FINALPP,17/04/2025,119450,Lulu Drawcord P,White,59.00,3,"{'79.00': ('04/03/2025', 'SCWWMARMSS'), '59.00': ('17/04/2025', 'SCWK38FINALPP')}"
Womenswear,4399,SCWK38FINALPP,17/04/2025,119456,Florence SS Lib,Navy Multi,29.00,1,"{'49.00': ('04/03/2025', 'SCWWMARMSS'), '29.00': ('17/04/2025', 'SCWK38FINALPP')}"
Womenswear,4399,SCWK38FINALPP,17/04/2025,119462,Lena Linen Shor,String,49.00,8,"{'79.00': ('04/03/2025', 'SCWWMARMSS'), '49.00': ('17/04/2025', 'SCWK38FINALPP')}"
Womenswear,4399,SCWK38FINALPP,17/04/2025,119468,Tina Stripe Lil,Navy/Whit,59.00,2,"{'79.00': ('04/03/2025', 'SCWWMARMSS'), '59.00': ('17/04/2025', 'SCWK38FINALPP')}"
Womenswear,4399,SCWK38FINALPP,17/04/2025,119469,Tina Stripe SS,Navy/Whit,29.00,2,"{'49.00': ('04/03/2025', 'SCWWMARMSS'), '29.00': ('17/04/2025', 'SCWK38FINALPP')}"
Womenswear,4368,SCWWMARMSS,04/03/2025,119475,Venus Golf Skor,White,79.00,47,"{'79.00': ('04/03/2025', 'SCWWMARMSS')}"
Womenswear,4399,SCWK38FINALPP,17/04/2025,119487,Rosa Lace Trim,Tan,59.00,4,"{'79.00': ('04/03/2025', 'SCWWMARMSS'), '59.00': ('17/04/2025', 'SCWK38FINALPP')}"
Womenswear,4399,SCWK38FINALPP,17/04/2025,119488,Rosa Wide Linen,Tan,59.00,5,"{'79.00': ('04/03/2025', 'SCWWMARMSS'), '59.00': ('17/04/2025', 'SCWK38FINALPP')}"
Womenswear,4387,SCWWMARMSSADDINS,04/03/2025,119493,Zola SS Lily Vo,Pink/White,59.00,5,"{'59.00': ('04/03/2025', 'SCWWMARMSSADDINS')}"
Womenswear,4368,SCWWMARMSS,04/03/2025,119497,Nur Linen Dress,Blue/Multi,79.00,5,"{'79.00': ('04/03/2025', 'SCWWMARMSS')}"
Womenswear,4399,SCWK38FINALPP,17/04/2025,119499,Fiola SS Merc T,Multi,29.00,1,"{'49.00': ('04/03/2025', 'SCWWMARMSS'), '29.00': ('17/04/2025', 'SCWK38FINALPP')}"
Womenswear,4399,SCWK38FINALPP,17/04/2025,119503,Marika Pant,Pink Multi,79.00,3,"{'99.00': ('04/03/2025', 'SCWWMARMSS'), '79.00': ('17/04/2025', 'SCWK38FINALPP')}"
Womenswear,4399,SCWK38FINALPP,17/04/2025,119504,Rosa Bead Trim,Black,59.00,6,"{'79.00': ('04/03/2025', 'SCWWMARMSS'), '59.00': ('17/04/2025', 'SCWK38FINALPP')}"
